gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct
MOXD1,1.7877313,1.1435612,0.07381936139652538,0.6402498057003243,0.04754267384580135,0.025521207764198417,0.022021466081602936
MAP1LC3B,1.7866405,0.2697307,0.07399561305205825,0.6413596921177747,0.26875930805361437,0.27498202731847593,-0.006222719264861565
RPLP2,1.7728688,-0.2258457,0.07625044911726803,0.6574714155304584,0.8121205178141826,0.9061826024442847,-0.09406208463010213
SLIT2,1.772515,0.501099,0.07630910570730318,0.6577631156266416,0.10917630885553901,0.09022286125089864,0.018953447604640378
LRP3,1.7631035,1.5181482,0.07788303754823399,0.6678633878329193,0.034024515981212054,0.01186196980589504,0.022162546175317016
COL6A6,1.7610888,1.451765,0.07822336837910943,0.6701328617734347,0.037461335777294075,0.015456506110711718,0.022004829666582355
FUS,1.7593493,0.22566344,0.07851818797910708,0.6717920070379899,0.29934700423874444,0.310567936736161,-0.01122093249741657
SAR1A,1.759084,0.3746734,0.07856323984851882,0.6719588628210461,0.16840417000801924,0.1552839683680805,0.013120201639938739
FABP4,1.7549073,0.8328529,0.07927516522468771,0.6763082978031643,0.06186275632947646,0.040258806613946804,0.021603949715529654
RAMMET,1.7497773,25.368477,0.08015674664005816,0.6803335882555224,0.021995646694924962,0.0,0.021995646694924962
SNHG12,1.7460657,0.987461,0.08079952345933711,0.6843794000083256,0.04903196242410356,0.027318475916606758,0.021713486507496806
NUPL2,1.7406639,25.330265,0.08174251124066116,0.6907034203624061,0.021881086035055564,0.0,0.021881086035055564
TCF12,1.7403035,0.5021511,0.08180573154877539,0.6908321608168541,0.10608317103906519,0.08698777857656362,0.019095392462501568
CPEB2,1.7384363,1.1820542,0.08213396325223761,0.6929091355220528,0.04926108374384237,0.028037383177570093,0.021223700566272274
INSR,1.7354094,0.6601827,0.08266831232038334,0.6963114727657906,0.08408752434414023,0.06434219985621854,0.019745324487921684
MAN2A1,1.7313277,0.7432773,0.08339333199360284,0.7013065076739643,0.06289380226830106,0.041696621135873475,0.021197181132427585
SLC20A1,1.7167469,0.979393,0.08602542921262775,0.718463091027129,0.05201053958070798,0.030913012221423435,0.021097527359284548
CSRP2,1.7120723,0.5059819,0.0868833555958595,0.7233291208898788,0.11169664337266583,0.09345794392523364,0.018238699447432186
MUT,1.7042102,25.27012,0.0883418248845483,0.7338614508702033,0.02142284339557796,0.0,0.02142284339557796
NEXN,1.7006395,1.0614125,0.0890106989361292,0.7378028792315783,0.045595142628021536,0.024442846872753415,0.02115229575526812
MYLK,1.6977502,1.0295888,0.08955491596010924,0.740465576531672,0.04525146064841334,0.024083393242271746,0.02116806740614159
CCNL1,1.6859899,0.24891834,0.09179774443240955,0.7552489558969935,0.29121319738801693,0.306254493170381,-0.015041295782364072
FAM96A,1.6768699,25.151417,0.09356792009975719,0.7671568102696863,0.021079161415969758,0.0,0.021079161415969758
GGCX,1.6699644,0.65073645,0.09492640179451543,0.7754658026055035,0.08259823576583801,0.06362329259525522,0.018974943170582792
TSPYL2,1.6697547,0.5538059,0.09496789188169626,0.7755662513769268,0.07870317333027839,0.05859094176851186,0.02011223156176653
SERPINB9,1.6522323,0.936721,0.09848721758884353,0.7976864092881759,0.05258334288005499,0.03235082674335011,0.020232516136704883
ADAMTSL4,1.6519243,0.8536411,0.09854998276980756,0.7979514910889082,0.05682208729522282,0.03666427030913012,0.020157816986092696
PHLDB2,1.6513019,0.81719935,0.09867694608377985,0.7986442591763329,0.06002978577156604,0.039899352983465135,0.020130432788100908
PMAIP1,1.6487336,0.9788557,0.0992022185886294,0.8015225483654285,0.05269790353992439,0.03271028037383177,0.019987623166092615
IL33,1.6460475,0.74524176,0.09975399564346976,0.8047569536181044,0.057738572574178026,0.037383177570093455,0.02035539500408457
PLXNC1,1.6457525,2.0661876,0.09981470532880206,0.8050022652595493,0.027838240348264407,0.007189072609633357,0.020649167738631048
CKS2,1.6425587,0.77642316,0.10047428405494731,0.8093011874543163,0.06518501546568908,0.04565061107117182,0.019534404394517264
ITGB1,1.6402853,0.029391844,0.10094588178657031,0.8123718421843459,0.44060029785771565,0.5107836089144501,-0.07018331105673442
STAT2,1.6334288,0.55715007,0.1023788361136711,0.8216248249675981,0.08477488830335662,0.06578001437814522,0.018994873925211403
SYTL2,1.6257175,1.4954342,0.10400976996111203,0.8317650658599947,0.037003093137816474,0.01689432063263839,0.020108772505178084
ADM,1.622494,0.5147544,0.10469760830086342,0.8354947042492546,0.10150074464428915,0.08375269590222861,0.01774804874206054
NAP1L1,1.6224121,0.24069059,0.10471513080140155,0.8354947042492546,0.2920151220071028,0.30948957584471604,-0.017474453837613257
NUFIP2,1.6223532,0.28957045,0.10472774844349989,0.8354947042492546,0.2302669263374957,0.2293314162473041,0.0009355100901916047
CDKN2AIP,1.6111104,0.68537724,0.10715565113234465,0.8507761589903969,0.06484133348608088,0.04529115744069015,0.019550176045390735
JMJD1C,1.6065865,0.3191037,0.1081451066352403,0.8558677671037961,0.19578416771680604,0.18763479511143064,0.008149372605375405
PLK2,1.6064719,0.6261805,0.10817027699414747,0.8558677671037961,0.06335204490777867,0.04349388928828181,0.01985815561949686
PQLC2L,1.6039625,25.123863,0.10872231034442345,0.8588512924799148,0.02016267613701455,0.0,0.02016267613701455
TRIM22,1.5996089,0.5196648,0.10968536630276961,0.8639089593362652,0.08924275403826326,0.07081236520488857,0.018430388833374695
SLC16A1,1.5995073,0.7862038,0.10970791057551513,0.8639089593362652,0.05590560201626761,0.036304816678648454,0.019600785337619157
HSPB8,1.5972012,0.68901366,0.1102208703829714,0.8668228663688626,0.07595371749341276,0.05751258087706686,0.0184411366163459
MAGED1,1.5898337,0.5898965,0.1118722765803614,0.8782502658492556,0.07641196013289037,0.05751258087706686,0.01889937925582351
AC016831.7,1.5873146,1.8883008,0.11244139830644474,0.881936282081196,0.02852560430748081,0.008626887131560028,0.01989871717592078
JAG1,1.5829414,0.6727177,0.11343482408025071,0.8869022960934391,0.0682781532821629,0.0492451473759885,0.019033005906174398
DNAJB4,1.5779425,0.36166105,0.11457883468726131,0.8936938687813416,0.15752090732042617,0.14521926671459381,0.012301640605832359
ARID1A,1.5757607,0.56485015,0.11508095838967686,0.8962886955673279,0.0823691144460992,0.06398274622573688,0.018386368220362326
AC005261.1,1.5739197,0.79714066,0.11550601748933367,0.898545493593452,0.05556192003665941,0.036304816678648454,0.01925710335801096
PIEZO2,1.5725701,0.8191645,0.11581841009662559,0.8998187956078867,0.05796769389391683,0.038820992092020126,0.019146701801896704
NEDD9,1.5722883,1.0045571,0.11588370196730652,0.8998187956078867,0.04570970328789094,0.026240115025161753,0.019469588262729185
NFATC3,1.5572587,0.8483692,0.11940907678018622,0.9221574225995428,0.049490205063581164,0.0301941049604601,0.019296100103121064
ZC3H4,1.5556797,1.4203349,0.11978426695817253,0.9237122891177972,0.03482644060029786,0.015456506110711718,0.01936993448958614
RNF122,1.5534062,2.5693805,0.12032609964664906,0.9273522376596689,0.02451598121205178,0.0050323508267433505,0.019483630385308433
NOTCH2NL,1.549282,25.168018,0.12131394552495553,0.9328006589915973,0.019475312177798146,0.0,0.019475312177798146
TMEM176B,1.5383832,0.29278407,0.12395493926616716,0.9476221342575529,0.13678542788406461,0.12041696621135874,0.016368461672705878
ACVR2A,1.524035,0.88622755,0.12749996908917485,0.967941324723746,0.053614388818879595,0.03522645578720345,0.018387933031676143
LRRN1,1.5183743,2.6030989,0.1289200610182361,0.97547432099415,0.023714056592965976,0.004672897196261682,0.019041159396704293
CMIP,1.5174276,0.91135645,0.12915875971264384,0.9767240565118406,0.05155229694123038,0.03306973400431344,0.01848256293691694
ZNF436,1.5033054,1.2496182,0.13276030879173265,0.9968247615417074,0.03425363730095085,0.015456506110711718,0.01879713119023913
ACKR4,1.501484,0.6905337,0.13323041588478168,0.9995479323341175,0.0804215832283194,0.06398274622573688,0.016438837002582515
ABCA8,1.5008092,0.442415,0.133404919002994,1.0,0.13277580478863557,0.12005751258087707,0.012718292207758497
GAN,1.4882823,1.8517094,0.13667645150076774,1.0,0.0269217550693092,0.00826743350107836,0.01865432156823084
LY96,1.488266,0.8511393,0.13668076929612408,1.0,0.058769618513002636,0.040977713874910136,0.0177919046380925
GAS1,1.4875518,0.37490144,0.1368691275303271,1.0,0.1637071829533738,0.1542056074766355,0.0095015754767383
PLP1,1.4809182,0.7916265,0.13862836789083496,1.0,0.05258334288005499,0.03450754852624011,0.01807579435381488
RAB30-AS1,1.4763746,25.137253,0.13984335509588847,1.0,0.018558826898842938,0.0,0.018558826898842938
ARRDC4,1.4754213,1.0611731,0.14009930273556184,1.0,0.03986710963455149,0.021567217828900073,0.01829989180565142
C1S,1.4694494,0.026453333,0.1417109216746754,1.0,0.462137701913163,0.5237239396117901,-0.06158623769862709
TRIO,1.4691252,0.54738444,0.14179884844045207,1.0,0.07400618627563295,0.056434219985621856,0.017571966290011093
SPIN1,1.4680637,0.5574892,0.14208690179479705,1.0,0.07343338297628595,0.056074766355140186,0.01735861662114576
CREM,1.4629076,0.6000905,0.1434926705136098,1.0,0.07331882231641654,0.056074766355140186,0.01724405596127635
EBF3,1.4625996,1.9260418,0.14357696004836445,1.0,0.024859663191659984,0.006470165348670022,0.01838949784298996
UTP14C,1.4581478,25.06356,0.14479981883370424,1.0,0.018329705579104134,0.0,0.018329705579104134
DEPP1,1.4580593,1.3138499,0.1448241946351053,1.0,0.03230610608317104,0.014018691588785047,0.018287414494385992
AC005332.7,1.4568964,5.5875306,0.145144983768791,1.0,0.01867338755871234,0.0003594536304816679,0.01831393392823067
SH3PXD2A,1.4499418,0.32799083,0.147074763606595,1.0,0.15923931721846718,0.14845434938892882,0.010784967829538361
SEMA4A,1.4429674,0.66377115,0.1490296383672501,1.0,0.06358116622751747,0.04636951833213515,0.01721164789538232
PIK3R1,1.4365665,0.28342122,0.1508412247972456,1.0,0.25100240577385724,0.2606038820992092,-0.009601476325351965
PBX3,1.43085,0.8779176,0.15247318732914328,1.0,0.042616565471417116,0.02480230050323508,0.017814264968182034
CHSY1,1.4240363,0.50774795,0.15443596345510818,1.0,0.08351472104479322,0.06721782890007189,0.01629689214472134
MAGT1,1.409485,0.5890871,0.1586918166487835,1.0,0.06449765150647267,0.04744787922358016,0.017049772282892513
IRF1,1.4085939,0.13881037,0.15895527439751844,1.0,0.3756444037117654,0.40438533429187634,-0.028740930580110957
AEBP2,1.4023141,0.67256045,0.16082146557248478,1.0,0.05899873983274144,0.04205607476635514,0.016942665066386302
CXCL12,1.4000767,0.11774,0.16149034763424885,1.0,0.43601787146293963,0.47915168943206327,-0.04313381796912363
SERPINB2,1.3997164,0.87746114,0.16159827000722848,1.0,0.0539580707984878,0.037383177570093455,0.016574893228394345
IRF2BP2,1.3941605,0.286859,0.16326913632054407,1.0,0.21182266009852216,0.20992092020129402,0.0019017398972281385
CDKN2A,1.3867112,3.2247036,0.16552983424318157,1.0,0.019933554817275746,0.0025161754133716753,0.01741737940390407
CBX4,1.3796353,0.74587876,0.16769893550106785,1.0,0.04456409668919693,0.027318475916606758,0.017245620772590176
CREB5,1.3754357,0.47790772,0.16899639340339745,1.0,0.10150074464428915,0.0873472322070453,0.01415351243724386
TSPAN13,1.3720813,1.3073835,0.17003813894791964,1.0,0.030129453545652423,0.012940330697340043,0.01718912284831238
NUCKS1,1.3714458,-0.021299804,0.17023604206365694,1.0,0.485851758506129,0.5647016534867002,-0.07884989498057121
CMYA5,1.3712329,0.87728703,0.17030238839971168,1.0,0.0397525489746821,0.022645578720345075,0.017106970254337023
FAM13A,1.3631153,0.6681115,0.17284618764269044,1.0,0.055103677397181805,0.038461538461538464,0.01664213893564334
FZD7,1.3592924,0.60184765,0.17405397006590362,1.0,0.06610150074464428,0.04996405463695183,0.016137446107692452
CXCL3,1.3590958,0.26783502,0.17411623679885369,1.0,0.1621033337152022,0.1488138030194105,0.013289530695791696
AL513283.1,1.3579001,25.07335,0.17449538458276637,1.0,0.017069538320540725,0.0,0.017069538320540725
FZD4,1.352187,1.4483364,0.17631549638752786,1.0,0.026348951769962194,0.009345794392523364,0.017003157377438828
AC058791.1,1.3466115,0.3972487,0.17810538411846188,1.0,0.14205521823805706,0.13263838964773544,0.009416828590321613
TMEM64,1.3455828,0.8650623,0.17843707092556094,1.0,0.043533050750372324,0.02695902228612509,0.016574028464247232
SRPX,1.344479,0.40480366,0.17879356438143168,1.0,0.12716233245503494,0.11610352264557872,0.011058809809456227
MLXIP,1.3436272,0.52750653,0.17906896568424213,1.0,0.07331882231641654,0.05751258087706686,0.01580624143934968
RGS2,1.3380091,0.5542047,0.18089346288568275,1.0,0.06094627105052125,0.04457225017972682,0.016374020870794433
ZNF106,1.3332984,0.3132197,0.18243388342995914,1.0,0.18513002634895176,0.18044572250179727,0.004684303847154486
G3BP1,1.333174,0.32264507,0.18247472146027954,1.0,0.18249513117195554,0.1779295470884256,0.004565584083529944
FAM69A,1.3305598,24.997938,0.18333388655035499,1.0,0.016725856340932523,0.0,0.016725856340932523
SFPQ,1.3298326,0.25129429,0.18357343445298557,1.0,0.24115018902508878,0.24622573687994248,-0.005075547854853701
AC005224.3,1.329623,5.9099727,0.18364253634494931,1.0,0.017069538320540725,0.0003594536304816679,0.016710084690059055
KCNJ8,1.32827,1.9505763,0.18408892289295054,1.0,0.02314125329361897,0.006470165348670022,0.016671087944948947
MAN1C1,1.321489,0.7434569,0.1863383694173132,1.0,0.04891740176423416,0.03271028037383177,0.01620712139040239
TSIX,1.3214464,25.163105,0.18635256027461178,1.0,0.016611295681063124,0.0,0.016611295681063124
EPHB3,1.3201458,1.1310683,0.18678631190353268,1.0,0.03093137816473823,0.014378145219266714,0.016553232945471515
ARF6,1.317083,0.35004053,0.18781081377733277,1.0,0.14125329361897124,0.1308411214953271,0.010412172123644148
RRAD,1.3140922,0.78625065,0.1888152059650413,1.0,0.04467865734906633,0.028396836808051763,0.016281820541014565
AC116366.1,1.3126442,1.6679757,0.18930287110480326,1.0,0.026119830450223393,0.009705248023005032,0.016414582427218362
DOPEY1,1.312333,24.98622,0.18940780711506777,1.0,0.016496735021193722,0.0,0.016496735021193722
PLVAP,1.3113043,2.7822435,0.18975495327065683,1.0,0.020048115477145148,0.0035945363048166786,0.01645357917232847
TAF1D,1.3040451,0.3516877,0.19221821340277134,1.0,0.1467522052927025,0.13695183321351545,0.009800372079187047
PCF11,1.2944828,0.44348508,0.19549868526906689,1.0,0.09955321342650934,0.08590941768511862,0.013643795741390727
AC007388.1,1.2849927,24.923607,0.1987948296580233,1.0,0.01615305304158552,0.0,0.01615305304158552
TTTY15,1.2849927,25.0821,0.1987948296580233,1.0,0.01615305304158552,0.0,0.01615305304158552
ANKRD28,1.2783558,0.45789424,0.20112398829464817,1.0,0.13964944438079963,0.13227893601725377,0.007370508363545858
CEMIP2,1.2780511,0.77859217,0.2012313801539618,1.0,0.04387673272998052,0.028037383177570093,0.01583934955241043
KDELC1,1.2758793,24.707209,0.20199819241237782,1.0,0.01603849238171612,0.0,0.01603849238171612
B2M,1.2743495,-0.08130623,0.2025395921915698,1.0,0.9475312177798144,0.9762760603882099,-0.028744842608395493
PPM1D,1.2730325,0.95812005,0.20300648267333743,1.0,0.03356627334173445,0.017613227893601726,0.01595304544813272
NOLC1,1.2724462,0.45048794,0.20321462873097962,1.0,0.09015923931721846,0.07584471603163193,0.014314523285586536
PNP,1.2673391,0.8625383,0.20503405015342668,1.0,0.04124183755298431,0.025521207764198417,0.01572062978878589
HEXDC,1.2576524,24.764532,0.2085174777132054,1.0,0.015809371061977318,0.0,0.015809371061977318
MKL1,1.2576524,24.717865,0.2085174777132054,1.0,0.015809371061977318,0.0,0.015809371061977318
CDK6,1.2554412,0.64826494,0.20931862500463205,1.0,0.05132317562149158,0.035945363048166784,0.015377812573324795
SIAH1,1.2509173,0.47495362,0.21096465481799365,1.0,0.07767212739145378,0.06326383896477354,0.014408288426680238
AL049840.1,1.2303122,25.008226,0.21858022715178171,1.0,0.015465689082369114,0.0,0.015465689082369114
RSPO3,1.2286644,0.85139143,0.21919765146007542,1.0,0.041012716233245504,0.025880661394680086,0.015132054838565417
PPIA,1.2242125,0.16013646,0.22087206147491312,1.0,0.3277580478863558,0.3648454349388929,-0.03708738705253706
FAM84A,1.2211988,25.027143,0.22201077714855444,1.0,0.015351128422499714,0.0,0.015351128422499714
MEIS2,1.2191514,0.34414563,0.22278675591323838,1.0,0.10264635124298316,0.08914450035945364,0.013501850883529523
AC092069.1,1.2171891,1.0363027,0.22353227394369868,1.0,0.03723221445755528,0.02228612508986341,0.01494608936769187
ADAMTS9,1.2120035,0.90245146,0.22551106732833148,1.0,0.03734677511742468,0.02228612508986341,0.015060650027561271
AMFR,1.2116725,0.6472311,0.22563774322644936,1.0,0.0538435101386184,0.039180445722501796,0.014663064416116603
NSUN6,1.2107291,0.9439184,0.22599923661175536,1.0,0.03929430633520449,0.024442846872753415,0.014851459462451075
WSB2,1.2078693,0.8351501,0.22709753837101065,1.0,0.04422041470958873,0.029475197699496764,0.014745217010091963
ZNF521,1.2062117,0.55112064,0.22773586512955613,1.0,0.06495589414595028,0.05068296189791517,0.014272932248035108
NBPF14,1.2050095,2.0550807,0.22819964053896513,1.0,0.019818994157406348,0.004672897196261682,0.015146096961144665
YAE1D1,1.2029719,24.80898,0.22898719330002948,1.0,0.015122007102760912,0.0,0.015122007102760912
C17orf51,1.2029719,24.709126,0.22898719330002948,1.0,0.015122007102760912,0.0,0.015122007102760912
HAND2,1.2009639,0.9674544,0.22976524162808165,1.0,0.03608660785886127,0.021207764198418404,0.014878843660442863
TNPO1,1.2005347,0.40210295,0.22993175655439047,1.0,0.08798258677969985,0.07440690150970525,0.0135756852699946
CD74,1.1995945,0.4612701,0.2302968640142582,1.0,0.081452629167144,0.06793673616103522,0.013515893006108781
CMTM3,1.1968166,0.3909069,0.2313780561198021,1.0,0.09290869515408409,0.0794392523364486,0.013469442817635499
EGR2,1.1931345,1.2699307,0.23281669537778726,1.0,0.027494558368656205,0.012580877066858375,0.01491368130179783
PEG3,1.1898783,1.8009012,0.23409422129873458,1.0,0.022797571314010768,0.007907979870596693,0.014889591443414075
PAPSS2,1.1898128,0.9884475,0.23411997692340392,1.0,0.029327528926566617,0.014378145219266714,0.014949383707299903
OSR1,1.1863502,0.68279165,0.23548401989542578,1.0,0.04685530988658495,0.03235082674335011,0.01450448314323484
INHBA,1.1863077,0.6725837,0.23550083114335874,1.0,0.04593882460762974,0.0312724658519051,0.01466635875572464
FILIP1,1.1854002,1.0238931,0.23585924191545915,1.0,0.039637988314812696,0.02516175413371675,0.014476234181095945
TUBB4B,1.1819147,0.28608596,0.23723954082732146,1.0,0.2165196471531676,0.22178289000718907,-0.005263242854021466
AEBP1,1.1787437,0.09628469,0.23850025132214903,1.0,0.36899988543934015,0.41301222142343635,-0.04401233598409621
LBH,1.1741313,0.6918527,0.24034244117684833,1.0,0.04845915912475656,0.03414809489575845,0.01431106422899811
EMP1,1.1734827,-0.021526966,0.2406023010697953,1.0,0.4849352732271738,0.5611071171818836,-0.07617184395470977
ADGRL4,1.1692568,1.4016597,0.2423001734794854,1.0,0.02543246649100699,0.010783608914450037,0.014648857576556953
SIK1,1.1665182,24.737703,0.2434049905942668,1.0,0.014663764463283309,0.0,0.014663764463283309
CHPF,1.1664003,0.56262976,0.24345264582252346,1.0,0.060258907091304846,0.04636951833213515,0.013889388759169695
ICAM4,1.1621646,0.91954875,0.24516861074167862,1.0,0.03665941115820827,0.02228612508986341,0.01437328606834486
DCUN1D3,1.1615455,0.63884723,0.24542014531635759,1.0,0.0545308740978348,0.04061826024442847,0.013912613853406336
ZEB2,1.1611524,0.20125878,0.2455799437270274,1.0,0.25764692404628253,0.26635514018691586,-0.00870821614063333
ZFX,1.1611229,0.5397543,0.24559193154879622,1.0,0.0667888647038607,0.053199137311286844,0.013589727392573851
C4orf46,1.1594915,0.97290003,0.2462558973986788,1.0,0.03482644060029786,0.020488856937455068,0.014337583662842792
PPP3R1,1.1589608,0.52630544,0.246472157246851,1.0,0.06633062206438309,0.052839683680805175,0.013490938383577913
ANKRD36C,1.152193,0.8243741,0.2492418130750994,1.0,0.03207698476343224,0.017613227893601726,0.014463756869830511
CHTF8,1.1497623,3.195202,0.25024181943666146,1.0,0.016954977660671326,0.0025161754133716753,0.01443880224729965
THAP2,1.1491234,0.98515475,0.2505050886548248,1.0,0.03368083400160385,0.019410496046010063,0.014270337955593786
KIAA1468,1.1482913,24.744646,0.25084830360481103,1.0,0.014434643143544507,0.0,0.014434643143544507
SNAI1,1.1388274,0.714498,0.254775141594778,1.0,0.045136899988543935,0.0312724658519051,0.013864434136638834
CKAP4,1.1354206,0.32719627,0.25619915948269567,1.0,0.1475541299117883,0.1409058231488138,0.006648306762974482
SESN3,1.1300875,0.3515145,0.2584393788497048,1.0,0.10608317103906519,0.09453630481667864,0.011546866222386543
CXorf36,1.1300645,24.659363,0.25844904046915695,1.0,0.014205521823805705,0.0,0.014205521823805705
EIF4A3,1.1271523,0.33450115,0.25967810162015426,1.0,0.13827471646236683,0.13012221423436376,0.008152502228003067
WISP1,1.120951,24.679226,0.2623086811844023,1.0,0.014090961163936305,0.0,0.014090961163936305
LOXL1,1.1166826,0.70416266,0.26413003646301747,1.0,0.0407835949135067,0.02695902228612509,0.013824572627381609
CCNT1,1.1141537,0.7646588,0.26521325579932786,1.0,0.04341849009050292,0.029834651329978434,0.013583838760524488
EIF3L,1.1135542,0.3165858,0.2654704773633634,1.0,0.15179287432695612,0.1445003594536305,0.007292514873325634
AC084033.3,1.1118376,24.71204,0.2662079526481844,1.0,0.013976400504066903,0.0,0.013976400504066903
MN1,1.1090859,0.8036724,0.26739310456022025,1.0,0.03917974567533509,0.025521207764198417,0.013658537911136671
ST3GAL5,1.1090336,0.5048492,0.26741571403270503,1.0,0.06930919922098751,0.056434219985621856,0.012874979235365652
WDR6,1.1059608,0.893262,0.268743491899076,1.0,0.03631572917860007,0.022645578720345075,0.013670150458254995
HBEGF,1.1055186,0.7896902,0.26893496199999267,1.0,0.04124183755298431,0.027677929547088427,0.01356390800589588
SIAH2,1.1019479,0.73635435,0.2704843365090016,1.0,0.038492381716118684,0.02480230050323508,0.013690081212883603
AADAC,1.1017251,6.036648,0.2705811971130554,1.0,0.014205521823805705,0.0003594536304816679,0.013846068193324037
AC074117.1,1.0965656,3.3218768,0.2728313141171492,1.0,0.015923931721846717,0.002156721782890007,0.01376720993895671
ALKBH5,1.0915241,0.35687426,0.2750423319428478,1.0,0.08110894718753581,0.0682961897915169,0.012812757396018906
IGKC,1.0863712,3.0115263,0.2773148041913691,1.0,0.015809371061977318,0.002156721782890007,0.013652649279087312
NPTX2,1.0849823,0.9094328,0.2779295282655716,1.0,0.039981670294420894,0.02695902228612509,0.013022648008295803
CCND2,1.0847857,0.37523025,0.2780165923946709,1.0,0.09898041012716233,0.08770668583752696,0.01127372428963537
FAM198A,1.0844975,24.489817,0.2781443200336633,1.0,0.0136327185244587,0.0,0.0136327185244587
WEE1,1.0817162,0.49738663,0.27937865308718335,1.0,0.0685072746019017,0.056074766355140186,0.012432508246761516
OGA,1.0803927,0.36789346,0.27996732116613987,1.0,0.09222133119486768,0.08051761322789361,0.011703717966974073
MED13,1.0794395,0.40108603,0.28039185888430274,1.0,0.11960132890365449,0.11107117181883537,0.00853015708481912
RASAL2,1.0781815,0.7034281,0.28095274253594893,1.0,0.042043762172070114,0.02875629043853343,0.013287471733536685
AC104794.2,1.075384,24.605778,0.28220285359967856,1.0,0.0135181578645893,0.0,0.0135181578645893
ING1,1.0674466,0.35156146,0.28577022303929556,1.0,0.07939053728949479,0.06685837526959022,0.012532162019904564
SMIM30,1.066241,0.8437103,0.28631468172536556,1.0,0.03791957841677168,0.02480230050323508,0.0131172779135366
RIN2,1.0640888,0.42804214,0.2872884592372066,1.0,0.07331882231641654,0.06110711718188354,0.012211705134532999
KIAA1217,1.0623101,0.5612371,0.2880949559371361,1.0,0.051781418260969186,0.038820992092020126,0.01296042616894906
SMIM3,1.0564299,0.6191085,0.29077185705744,1.0,0.04593882460762974,0.03306973400431344,0.0128690906033163
EZH2,1.0559287,0.9162942,0.29100079880025564,1.0,0.035628365219383666,0.022645578720345075,0.012982786499038591
CAPN6,1.0493376,1.2617823,0.29402273617275665,1.0,0.026348951769962194,0.013299784327821711,0.013049167442140483
NUTM2B-AS1,1.0440668,0.4621805,0.29645447648431256,1.0,0.05556192003665941,0.04277498202731848,0.012786938009340935
ZNF83,1.0425763,0.6237246,0.2971445681781827,1.0,0.04170008019246191,0.02875629043853343,0.01294378975392848
AC104986.2,1.0389303,24.790224,0.29883716241267144,1.0,0.013059915225111697,0.0,0.013059915225111697
PLAUR,1.03762,0.30304056,0.2994470312678932,1.0,0.1204032535227403,0.11107117181883537,0.009332081703904926
IGFBP3,1.0357691,0.2878679,0.3003098848190954,1.0,0.11524802382861725,0.10460100647016535,0.010647017358451902
PAN3,1.0354874,0.65937775,0.30044136700614543,1.0,0.04628250658723794,0.03378864126527678,0.012493865321961159
FAP,1.0339117,0.37217325,0.3011774572498003,1.0,0.11089471875358002,0.101725377426312,0.009169341327268016
UBA6,1.0312026,0.6645469,0.30244584846438005,1.0,0.04525146064841334,0.03271028037383177,0.012541180274581565
UVSSA,1.030092,0.8479458,0.30296680686252664,1.0,0.02875472562721961,0.015815959741193385,0.012938765886026226
INMT,1.0258236,1.279399,0.30497474361407106,1.0,0.022568449994271968,0.009705248023005032,0.012863201971266936
PFKFB3,1.0208836,0.6022366,0.30730958746463977,1.0,0.04868828044449536,0.036304816678648454,0.012383463765846904
HLA-DRB5,1.0197469,5.6795354,0.3078485198802142,1.0,0.013174475884981097,0.0003594536304816679,0.012815022254499429
RUFY3,1.0191408,0.4239946,0.3081361024210396,1.0,0.07274601901706954,0.06110711718188354,0.011638901835185997
RBM25,1.0161926,0.28184095,0.30953768738730136,1.0,0.19406575781876503,0.19554277498202732,-0.0014770171632622897
LCOR,1.0132967,0.5590304,0.3109184492577053,1.0,0.045595142628021536,0.03306973400431344,0.012525408623708094
MAP4K4,1.0121502,0.30590117,0.3114662522665329,1.0,0.11215488601214343,0.10208483105679367,0.010070054955349766
TP53INP1,1.0091856,1.1422391,0.31288566313688837,1.0,0.026578073089700997,0.014018691588785047,0.01255938150091595
H2AFX,0.9983785,0.5028413,0.31809585799141227,1.0,0.05590560201626761,0.04385334291876348,0.012052259097504132
ALDH1A1,0.99622625,0.5917335,0.3191402236912362,1.0,0.0682781532821629,0.05751258087706686,0.010765572405096041
CDKN1C,0.9919218,0.2773521,0.3212356799642394,1.0,0.15374040554473595,0.14737598849748382,0.00636441704725213
JADE1,0.9902085,0.7492312,0.32207221080286097,1.0,0.040096230954290296,0.028037383177570093,0.012058847776720203
NABP1,0.9884199,0.51486665,0.32294704524828444,1.0,0.049490205063581164,0.037383177570093455,0.012107027493487708
UBR1,0.9778356,0.57901514,0.3281556312936783,1.0,0.0408981555733761,0.02875629043853343,0.012141865134842673
USP31,0.97576857,1.0325388,0.32917917047631795,1.0,0.02829648298774201,0.016175413371675055,0.012121069616066956
PDGFA,0.97453356,0.7489026,0.32979168483439736,1.0,0.031618742123954637,0.019410496046010063,0.012208246077944573
APOBEC3C,0.9712053,0.74689907,0.3314460591109444,1.0,0.030129453545652423,0.017972681524083392,0.012156772021569031
CCL4,0.97088754,3.385398,0.33160428637849626,1.0,0.013289036544850499,0.0010783608914450035,0.012210675653405495
RNF217,0.9703732,0.4009752,0.3318604896424746,1.0,0.09073204261656548,0.08123652048885693,0.009495522127708544
C1orf54,0.968732,0.67586243,0.33267891069689504,1.0,0.03539924389964486,0.02336448598130841,0.012034757918336452
