gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct,secreted,membrane
CLIC5,-0.23858505,-21.727524,0.8114273573898281,1.0,0.0,0.0047562425683709865,-0.0047562425683709865,False,False
TSPOAP1,-0.23858505,-21.756035,0.8114273573898281,1.0,0.0,0.0047562425683709865,-0.0047562425683709865,False,False
AC090527.3,-0.23858505,-21.758121,0.8114273573898281,1.0,0.0,0.0047562425683709865,-0.0047562425683709865,False,False
LINC01023,-0.23860782,-0.6050564,0.8114097026958267,1.0,0.025763358778625955,0.030202140309155766,-0.00443878153052981,False,False
ALDH3A1,-0.2386875,-3.5100331,0.8113479120221029,1.0,0.0009541984732824427,0.005707491082045184,-0.004753292608762742,False,False
SMIM33,-0.23871027,-3.7352078,0.8113302577597263,1.0,0.0009541984732824427,0.005707491082045184,-0.004753292608762742,False,True
AL161729.1,-0.23874441,-2.4970634,0.8113037765460525,1.0,0.0019083969465648854,0.006658739595719381,-0.004750342649154496,False,False
SLC22A16,-0.23877856,-1.3359742,0.8112772955482735,1.0,0.004770992366412214,0.009512485136741973,-0.004741492770329759,False,True
AC006157.1,-0.23884685,-2.136336,0.8112243342005172,1.0,0.0028625954198473282,0.007609988109393579,-0.004747392689546251,False,False
AC010207.1,-0.23886962,-1.0230696,0.8112066806099045,1.0,0.006679389312977099,0.011414982164090369,-0.0047355928511132695,False,False
VSIG10L2,-0.238881,-1.1939342,0.811197853850598,1.0,0.0057251908396946565,0.010463733650416172,-0.004738542810721515,False,True
PTPN3,-0.23905174,-2.4082916,0.8110654553417558,1.0,0.0028625954198473282,0.007609988109393579,-0.004747392689546251,False,False
AL135999.1,-0.2390859,-2.0590467,0.811038976288342,1.0,0.003816793893129771,0.008561236623067776,-0.004744442729938006,False,False
CCDC169,-0.23916557,-2.6542578,0.8109771926711506,1.0,0.0028625954198473282,0.007609988109393579,-0.004747392689546251,False,False
SAMMSON,-0.23926802,-1.8380711,0.810897758321989,1.0,0.003816793893129771,0.008561236623067776,-0.004744442729938006,False,False
AL050343.1,-0.23991685,-0.8297212,0.8103947193584266,1.0,0.01049618320610687,0.015219976218787158,-0.004723793012680288,False,False
STAT5A,-0.24036078,-0.42548218,0.8100505799063245,1.0,0.14026717557251908,0.13579072532699168,0.004476450245527397,False,False
RPS10,-0.24039494,0.01526,0.8100241091608713,1.0,0.9875954198473282,0.9781212841854935,0.009474135661834748,False,True
SCAMP1-AS1,-0.24102099,-0.4858178,0.8095388507013426,1.0,0.0648854961832061,0.06801426872770511,-0.0031287725444990033,False,False
OSGEPL1,-0.24177225,-0.7987009,0.8089566372116439,1.0,0.030534351145038167,0.034720570749108205,-0.0041862196040700385,False,False
MATN1-AS1,-0.2420113,-1.0277897,0.80877140962529,1.0,0.012404580152671756,0.017122473246135552,-0.0047178930934637965,False,False
BMPER,-0.2421479,-0.88591766,0.8086655701004943,1.0,0.01431297709923664,0.019024970273483946,-0.004711993174247305,True,False
PCID2,-0.24271704,-0.2894429,0.8082246097827507,1.0,0.2967557251908397,0.26967895362663497,0.027076771564204738,False,False
LENG8-AS1,-0.24278533,-0.9342092,0.8081716986351533,1.0,0.012404580152671756,0.017122473246135552,-0.0047178930934637965,False,False
AC116407.2,-0.24316096,-1.0276436,0.8078807030120938,1.0,0.013358778625954198,0.01807372175980975,-0.004714943133855553,False,False
ATF7IP2,-0.24343416,-1.3561244,0.8076690865232578,1.0,0.011450381679389313,0.016171224732461357,-0.004720843053072044,False,False
PDZRN3,-0.24344555,-0.19691983,0.807660269474852,1.0,0.4208015267175573,0.37479191438763376,0.04600961232992351,False,False
L2HGDH,-0.24355938,-0.7532549,0.807572100334786,1.0,0.026717557251908396,0.031153388822829964,-0.004435831570921568,False,False
ZNF483,-0.24373011,-0.8171487,0.8074398512082208,1.0,0.025763358778625955,0.030202140309155766,-0.00443878153052981,False,False
NUAK2,-0.2452668,-0.90698045,0.8062498571600774,1.0,0.03148854961832061,0.0356718192627824,-0.004183269644461793,False,True
ZNF800,-0.24554,-0.27812585,0.8060383495328238,1.0,0.31679389312977096,0.2868014268727705,0.029992466257000472,False,False
SMARCC2,-0.24589285,-0.42829925,0.805765173180647,1.0,0.22041984732824427,0.20428061831153388,0.016139229016710388,False,False
PTGR2,-0.24682625,-0.84878063,0.80504269202041,1.0,0.039122137404580155,0.04304399524375743,-0.003921857839177277,False,False
PCDHB11,-0.2477938,-0.67306423,0.8042939543057589,1.0,0.02385496183206107,0.028537455410225922,-0.004682493578164852,False,True
SLC12A7,-0.24823773,-0.26455793,0.8039504758551728,1.0,0.061068702290076333,0.06492271105826397,-0.0038540087681876375,False,True
CENPF,-0.24832879,-0.6285018,0.8038800234133288,1.0,0.02480916030534351,0.029488703923900118,-0.0046795436185566065,False,False
WDR47,-0.24876134,-0.4816644,0.8035453960805565,1.0,0.16698473282442747,0.15885850178359096,0.008126231040836512,False,False
C1QB,-0.24917112,-0.64261615,0.8032284139236004,1.0,0.007633587786259542,0.012604042806183116,-0.0049704550199235744,True,True
NTRK3,-0.24945569,-1.4166378,0.8030083064641569,1.0,0.016221374045801526,0.020927467300832343,-0.004706093255030817,False,True
RHOH,-0.24967197,-0.880129,0.8028410352437175,1.0,0.0057251908396946565,0.01070154577883472,-0.004976354939140064,False,False
PAQR5,-0.2501956,-2.2994013,0.8024361002337425,1.0,0.0009541984732824427,0.005945303210463734,-0.004991104737181291,False,True
AC118553.1,-0.25026387,-1.3553717,0.8023832865322285,1.0,0.003816793893129771,0.008799048751486327,-0.004982254858356556,False,False
FGFR4,-0.2503094,-2.474433,0.8023480778993726,1.0,0.0009541984732824427,0.005945303210463734,-0.004991104737181291,False,True
TOR4A,-0.25033218,-1.5483557,0.8023304737334163,1.0,0.003816793893129771,0.008799048751486327,-0.004982254858356556,False,False
AC124798.1,-0.25040048,-0.7375811,0.8022776618375367,1.0,0.030534351145038167,0.034958382877526756,-0.004424031732488589,False,False
AQP9,-0.25042325,-2.1316667,0.8022600580729351,1.0,0.0019083969465648854,0.006896551724137931,-0.004988154777573046,False,True
ATP23,-0.2505143,-0.48685828,0.8021896440182148,1.0,0.061068702290076333,0.06444708680142687,-0.0033783845113505365,False,False
AP005271.1,-0.2505143,-22.13813,0.8021896440182148,1.0,0.0,0.004994054696789536,-0.004994054696789536,False,False
AC092802.1,-0.2505143,-21.501455,0.8021896440182148,1.0,0.0,0.004994054696789536,-0.004994054696789536,False,False
ANO2,-0.25067365,-2.34142,0.8020664232879624,1.0,0.0019083969465648854,0.006896551724137931,-0.004988154777573046,False,True
GRIA4,-0.25069642,-2.6724741,0.8020488207282459,1.0,0.0019083969465648854,0.006896551724137931,-0.004988154777573046,False,True
ZBTB20-AS4,-0.2507192,-2.515705,0.8020312182689919,1.0,0.0019083969465648854,0.006896551724137931,-0.004988154777573046,False,False
ANK1,-0.25076473,-2.7190018,0.8019960136519063,1.0,0.0019083969465648854,0.006896551724137931,-0.004988154777573046,False,False
TIGD3,-0.25081027,-2.2680917,0.801960809436774,1.0,0.0028625954198473282,0.007847800237812128,-0.0049852048179648,False,False
AC144450.1,-0.25081027,-1.2938906,0.801960809436774,1.0,0.0057251908396946565,0.01070154577883472,-0.004976354939140064,False,False
JPH1,-0.25081027,-2.2189457,0.801960809436774,1.0,0.0028625954198473282,0.007847800237812128,-0.0049852048179648,False,True
AC090409.1,-0.25083303,-3.0626369,0.8019432074799616,1.0,0.0019083969465648854,0.006896551724137931,-0.004988154777573046,False,False
AL731577.1,-0.25092408,-1.2902967,0.8018728006579373,1.0,0.0057251908396946565,0.01070154577883472,-0.004976354939140064,False,False
AC239799.2,-0.2510607,-2.500786,0.8017671934415163,1.0,0.0028625954198473282,0.007847800237812128,-0.0049852048179648,False,False
FOXF1,-0.25112897,-2.0098553,0.8017143911912827,1.0,0.003816793893129771,0.008799048751486327,-0.004982254858356556,False,False
TDRD6,-0.25115174,-2.737803,0.8016967906424437,1.0,0.0028625954198473282,0.007847800237812128,-0.0049852048179648,False,False
KRT7,-0.2513111,-1.3273102,0.8015735896187903,1.0,0.0057251908396946565,0.01070154577883472,-0.004976354939140064,False,False
DPY19L2,-0.25151598,-2.0136518,0.8014151955530029,1.0,0.004770992366412214,0.009750297265160524,-0.00497930489874831,False,True
COLEC11,-0.25169814,-1.8072706,0.8012744076800487,1.0,0.004770992366412214,0.009750297265160524,-0.00497930489874831,True,False
CCDC125,-0.25210792,-0.7044359,0.8009576585688198,1.0,0.026717557251908396,0.03139120095124851,-0.004673643699340115,False,False
TMCC1-AS1,-0.25240386,-1.1931998,0.8007289156689306,1.0,0.008587786259541985,0.013555291319857313,-0.004967505060315328,False,False
NEB,-0.25240386,-1.1742698,0.8007289156689306,1.0,0.008587786259541985,0.013555291319857313,-0.004967505060315328,False,False
OXER1,-0.25254047,-1.4500098,0.800623347784589,1.0,0.007633587786259542,0.012604042806183116,-0.0049704550199235744,False,True
CDH5,-0.25297302,-0.32854986,0.8002890735171964,1.0,0.025763358778625955,0.030677764565992867,-0.004914405787366911,False,True
SLC9B1,-0.25386086,-1.2561512,0.7996030462536182,1.0,0.009541984732824428,0.01450653983353151,-0.004964555100707082,False,True
GACAT2,-0.25388363,-0.5435245,0.7995854578417931,1.0,0.02194656488549618,0.026872770511296076,-0.004926205625799894,False,False
NCK1-DT,-0.2557049,-0.7000597,0.7981787149954114,1.0,0.01812977099236641,0.023067776456599288,-0.004938005464232877,False,False
IGSF8,-0.25604638,-0.46301004,0.7979150234973554,1.0,0.21851145038167938,0.20166468489892986,0.01684676548274952,False,True
LRRC6,-0.25688872,-0.71789205,0.7972646831026752,1.0,0.026717557251908396,0.03139120095124851,-0.004673643699340115,False,False
UBXN2A,-0.25718465,-0.297622,0.7970362185083439,1.0,0.26049618320610685,0.24209274673008324,0.018403436476023605,False,False
POLN,-0.25724158,-0.6875794,0.79699228500241,1.0,0.02767175572519084,0.032342449464922714,-0.004670693739731873,False,False
LINC01140,-0.2584823,-0.74992085,0.7960346946536432,1.0,0.019083969465648856,0.024019024970273483,-0.0049350555046246275,False,False
KSR1,-0.2606906,-0.5018084,0.7943311200141218,1.0,0.08110687022900763,0.08347205707491082,-0.002365186845903186,False,False
REV1,-0.26084995,-0.3136466,0.7942082194745967,1.0,0.2929389312977099,0.2670630202140309,0.025875911083679037,False,False
AL451085.2,-0.26162398,-0.7503858,0.7936113467195984,1.0,0.02194656488549618,0.026872770511296076,-0.004926205625799894,False,False
L3MBTL1,-0.26203376,-1.827458,0.7932954041686786,1.0,0.0019083969465648854,0.007134363852556481,-0.005225966905991595,False,False
TOX3,-0.26217037,-1.6980869,0.7931900975210826,1.0,0.0019083969465648854,0.007134363852556481,-0.005225966905991595,False,False
SEPT4,-0.26230696,-0.5483897,0.7930847946445585,1.0,0.042938931297709926,0.04732461355529132,-0.004385682257581396,False,False
TP63,-0.26232973,-2.2141755,0.7930672445318983,1.0,0.0019083969465648854,0.007134363852556481,-0.005225966905991595,False,False
PRR11,-0.26236388,-1.301714,0.7930409195594317,1.0,0.003816793893129771,0.009036860879904875,-0.005220066986775105,False,False
CD274,-0.26237527,-2.3001738,0.7930321446210201,1.0,0.0019083969465648854,0.007134363852556481,-0.005225966905991595,True,True
AC108474.1,-0.26240942,-3.169242,0.7930058199630319,1.0,0.0009541984732824427,0.006183115338882283,-0.00522891686559984,False,False
BRINP3,-0.26244354,-21.661648,0.7929794955409358,1.0,0.0,0.005231866825208086,-0.005231866825208086,True,False
SEC14L5,-0.26244354,-21.757835,0.7929794955409358,1.0,0.0,0.005231866825208086,-0.005231866825208086,False,False
MYO15A,-0.26244354,-21.457083,0.7929794955409358,1.0,0.0,0.005231866825208086,-0.005231866825208086,False,False
AC087623.1,-0.26244354,-21.66801,0.7929794955409358,1.0,0.0,0.005231866825208086,-0.005231866825208086,False,False
B3GALT2,-0.26244354,-21.343328,0.7929794955409358,1.0,0.0,0.005231866825208086,-0.005231866825208086,False,True
PDE11A,-0.26244354,-21.333174,0.7929794955409358,1.0,0.0,0.005231866825208086,-0.005231866825208086,False,False
CPAMD8,-0.26250046,-2.0156744,0.7929356220283914,1.0,0.0028625954198473282,0.008085612366230678,-0.005223016946383351,True,False
ATP6V0E2-AS1,-0.26251185,-2.38502,0.7929268474045343,1.0,0.0019083969465648854,0.007134363852556481,-0.005225966905991595,False,False
ADGRV1,-0.26252323,-3.5861535,0.7929180728068971,1.0,0.0009541984732824427,0.006183115338882283,-0.00522891686559984,False,True
PCED1B,-0.26252323,-3.4391232,0.7929180728068971,1.0,0.0009541984732824427,0.006183115338882283,-0.00522891686559984,False,False
DPYS,-0.2626257,-1.7527462,0.7928391026082255,1.0,0.003816793893129771,0.009036860879904875,-0.005220066986775105,False,False
SARDH,-0.2626712,-1.7908734,0.7928040054240926,1.0,0.003816793893129771,0.009036860879904875,-0.005220066986775105,False,False
LMNB1,-0.26271674,-0.9436045,0.7927689086597128,1.0,0.009541984732824428,0.014744351961950059,-0.005202367229125631,False,False
NXNL2,-0.26277366,-2.3713546,0.7927250382946194,1.0,0.0028625954198473282,0.008085612366230678,-0.005223016946383351,False,False
CPNE5,-0.26278505,-1.4192106,0.7927162643003287,1.0,0.0057251908396946565,0.01093935790725327,-0.005214167067558613,False,False
AC112206.2,-0.2628306,-2.7487464,0.7926811685856285,1.0,0.0019083969465648854,0.007134363852556481,-0.005225966905991595,False,False
LINC02447,-0.26285335,-1.3225989,0.7926636208857705,1.0,0.0057251908396946565,0.01093935790725327,-0.005214167067558613,False,False
FOXA3,-0.26292163,-1.8976938,0.7926109784162668,1.0,0.003816793893129771,0.009036860879904875,-0.005220066986775105,False,False
AL136084.3,-0.26298994,-2.0577364,0.7925583368920462,1.0,0.003816793893129771,0.009036860879904875,-0.005220066986775105,False,False
AC027013.1,-0.26306963,-2.9627118,0.7924969229754932,1.0,0.0028625954198473282,0.008085612366230678,-0.005223016946383351,False,False
AC006449.2,-0.26309237,-2.722168,0.7924793763786211,1.0,0.0028625954198473282,0.008085612366230678,-0.005223016946383351,False,False
AC135050.3,-0.2631493,-0.89214766,0.7924355103462497,1.0,0.009541984732824428,0.014744351961950059,-0.005202367229125631,False,False
CYP3A5,-0.26363876,-1.0307333,0.7920582896016386,1.0,0.01049618320610687,0.015695600475624256,-0.005199417269517385,False,True
AC092384.1,-0.26396886,-1.3894067,0.7918039123910485,1.0,0.007633587786259542,0.012841854934601665,-0.005208267148342123,False,False
