gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct
ARHGEF19,18.022106,2.6915588,1.3067327545488466e-72,2.4142563764001913e-71,0.3081152825180129,0.03717472118959108,0.2709405613284218
TMA16,18.018145,0.9124218,1.403726397627898e-72,2.5921486454682675e-71,0.5980280621918848,0.29321561338289964,0.3048124488089851
TRIAP1,18.015018,1.265499,1.485309779004859e-72,2.7414189567109354e-71,0.44501327265832386,0.15613382899628253,0.2888794436620413
FDPS,17.985495,0.77238566,2.5312145927296896e-72,4.667126150826531e-71,0.7341676147136899,0.44470260223048325,0.2894650124832066
DDX1,17.968039,0.7021444,3.467594883309088e-72,6.390431658062065e-71,0.7785362153962837,0.5111524163568774,0.26738379903940634
THOC7,17.964018,0.7513949,3.728191149510022e-72,6.863772438232737e-71,0.7514220705346986,0.46514869888475835,0.2862733716499402
ZNF22,17.951687,0.89866143,4.65548651095734e-72,8.562352075429077e-71,0.5921501706484642,0.2857806691449814,0.3063695015034828
SUMO2,17.951073,0.33141088,4.707283568317127e-72,8.653268638895371e-71,0.9787637466818354,0.9693308550185874,0.009432891663248011
TMA7,17.945082,0.38804153,5.24326366627096e-72,9.628873566759515e-71,0.9844520288206295,0.9600371747211895,0.024414854099439998
SNX2,17.93129,0.6968979,6.720248118630799e-72,1.233505923479876e-70,0.8149412210845658,0.5687732342007435,0.24616798688382224
SPNS1,17.923557,0.99513197,7.72267530880868e-72,1.4153726404726973e-70,0.5551763367463026,0.2611524163568773,0.2940239203894253
PEPD,17.916985,0.7943051,8.691428261159715e-72,1.5921234952875156e-70,0.7231702692453545,0.4368029739776952,0.28636729526765936
AIMP1,17.91316,0.7202793,9.309702286410636e-72,1.7045277823042984e-70,0.7954114524080395,0.5278810408921933,0.2675304115158461
UBXN4,17.894148,0.5054948,1.3098662218491463e-71,2.39585725735526e-70,0.9482366325369739,0.8452602230483272,0.10297640948864673
MVB12A,17.893116,0.8942218,1.3343573635565033e-71,2.4394345407676335e-70,0.6255214258627227,0.3266728624535316,0.29884856340919114
DPH3,17.87841,0.87080264,1.7372196193892378e-71,3.171183943623247e-70,0.6209708001516875,0.32620817843866173,0.29476262171302575
SORCS2,17.845467,2.245147,3.1347179694818712e-71,5.713679167481897e-70,0.32726583238528634,0.05762081784386617,0.26964501454142015
PARP9,17.842878,1.2285378,3.283415328256413e-71,5.981732255559219e-70,0.4630261660978385,0.17890334572490707,0.2841228203729314
SUMO1,17.816854,0.55420464,5.229478760211666e-71,9.517599334845698e-70,0.8981797497155859,0.7462825278810409,0.15189722183454502
PODN,17.812881,0.7184284,5.614287686199997e-71,1.0212869250244528e-69,0.8564656806977626,0.5989776951672863,0.25748798553047636
MRPL33,17.800276,0.6338332,7.0320634504824865e-71,1.2785569909968157e-69,0.8610163064087979,0.6491635687732342,0.21185273763556367
RNF121,17.784271,1.2858704,9.357308584042515e-71,1.698797094126766e-69,0.44501327265832386,0.1607806691449814,0.28423260351334245
MGMT,17.78025,0.7473849,1.0053119624940462e-70,1.824215063325835e-69,0.7743648084945013,0.487453531598513,0.2869112768959883
SAE1,17.762537,1.0403706,1.3785871012212007e-70,2.4966000942452224e-69,0.5187713310580204,0.22630111524163568,0.29247021581638477
ZNF85,17.745583,2.5648963,1.8645516171757058e-70,3.3733360943465563e-69,0.3079256731133864,0.041356877323420076,0.26656879578996634
LDHB,17.730902,0.58971256,2.4212149272348782e-70,4.376121794409706e-69,0.894577171027683,0.741635687732342,0.15294148329534096
LIMD2,17.706024,3.100569,3.7676355965137587e-70,6.80293353884576e-69,0.2906712172923777,0.02648698884758364,0.26418422844479406
TAGLN2,17.70251,0.3870248,4.010252721329116e-70,7.237438343227102e-69,0.9776260902540767,0.9646840148698885,0.012942075384188123
TAF12,17.691576,0.88833404,4.8694855794331906e-70,8.783793603117534e-69,0.6010618126659082,0.3020446096654275,0.2990172030004807
AP3S1,17.6744,0.6104997,6.603924739778191e-70,1.1894864442710718e-68,0.875616230565036,0.6784386617100372,0.19717756885499882
ARV1,17.658895,1.6413441,8.692458867519092e-70,1.5638568962279203e-68,0.36860068259385664,0.09293680297397769,0.2756638796198789
CCDC34,17.64539,1.3744808,1.1041189660819031e-69,1.983836728453493e-68,0.41751990898748575,0.1412639405204461,0.27625596846703965
DERA,17.593004,0.87917554,2.7870483176469797e-69,4.99539512369635e-68,0.583996966249526,0.28392193308550184,0.3000750331640242
TXNDC15,17.560682,0.6964731,4.928001638777145e-69,8.815486802504571e-68,0.7935153583617748,0.5408921933085502,0.2526231650532246
ICAM3,17.536783,1.4173772,7.5058145493347e-69,1.3413711548127442e-67,0.4036784224497535,0.12685873605947956,0.27681968639027393
DCTPP1,17.528646,0.99756473,8.660799426101804e-69,1.5470242020269692e-67,0.5100492984452029,0.2174721189591078,0.2925771794860951
TBC1D8B,17.520329,1.1399215,1.002433734526467e-68,1.789710960178961e-67,0.45828593098217674,0.17472118959107807,0.28356474139109866
PIGK,17.487589,0.9939705,1.7813408658643857e-68,3.174151688930697e-67,0.5299582859309822,0.24070631970260223,0.2892519662283799
ATP5MG,17.48596,0.40068704,1.8329718135391312e-68,3.264562937982102e-67,0.9744027303754266,0.9363382899628253,0.038064440412601264
