source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,condition
Pericyte_SMC,Endothelial,FBLN1,ITGB1,0.615328,1.0,0.23087105,-0.09731313543566927,-0.46323603879611236,0.016122326,0.8656743,1.0,0.4692508063307183,Keloid
Endothelial,T_cell,TIMP2,ITGB1,0.5376327,1.0,0.2572299,-0.20505298562363028,-0.49165002193926877,0.013592132,0.87183666,1.0,0.47102370971550617,Keloid
Endothelial,Pericyte_SMC,FN1,CD44,0.5601681,1.0,0.28840616,-0.14545298571458062,-0.7602660911742707,0.013944503,0.87809324,1.0,0.4719119898497488,Keloid
Fibroblast,Myeloid,TIMP2,ITGB1,0.943856,0.0,0.7661243,0.21474049378107146,0.25141840209261546,0.04048232,0.92150575,0.8747174710462544,0.473619981482177,Keloid
Pericyte_SMC,Endothelial,LGALS3BP,ITGB1,0.645046,0.0,0.2902904,0.17263063076168692,0.3161511929023795,0.06899804,0.87844133,0.45099070896100424,0.473691585614626,Keloid
Pericyte_SMC,Keratinocyte,FN1,SDC1,0.9421202,0.0,0.80984753,0.5824222122492745,0.7739912367911802,0.16065697,0.9234897,0.07762764502292402,0.47591814832665286,Keloid
Pericyte_SMC,T_cell,NID1,ITGB1,0.5359678,0.98,0.25484574,0.08823442488610776,0.25599060229083714,0.052365236,0.8713155,1.0,0.47636951643236125,Keloid
Endothelial,Fibroblast,TIMP2,ITGB1,0.95014644,0.0,0.5536241,0.12003686666130506,0.03613456518569258,0.029253723,0.9089229,1.0,0.48052676749810075,Keloid
Pericyte_SMC,Pericyte_SMC,CLEC11A,ITGB1,0.9838022,0.0,0.5532118,0.27341521758207465,0.6031044871460284,0.05337813,0.9088921,0.4353734722292726,0.48168142279607506,Keloid
Pericyte_SMC,Fibroblast,NID1,ITGB1,0.94848156,0.0,0.5484928,0.41332427717104314,0.7837751894157985,0.11270329,0.90853673,0.07762764502292402,0.4851516926008975,Keloid
Endothelial,Keratinocyte,FN1,SDC1,0.53207314,0.26,0.2658824,0.28511582168700866,-0.17830496767501003,0.052745566,0.8736737,1.0,0.4871820074608293,Keloid
Keratinocyte,Myeloid,FN1,CD44,0.58696675,1.0,0.29625618,-0.1175580138572331,-0.56379811775801,0.014324053,0.8795233,1.0,0.49082219734600296,Keloid
Myeloid,Endothelial,TGFB1,ITGB1,0.61189306,0.08,0.22400306,0.045698270313127634,0.002055496553297953,0.03569701,0.8639087,1.0,0.49173502912057615,Keloid
Fibroblast,Keratinocyte,FN1,ITGA2,1.2956034,0.0,0.5468642,0.7183113939333499,1.5072788152670737,0.21390112,0.9084131,0.024929506956071188,0.49211945775742627,Keloid
Pericyte_SMC,T_cell,CLEC11A,ITGB1,0.5279384,1.0,0.24334742,-0.08583718815577145,-0.13694221972079534,0.02348003,0.868705,1.0,0.49356424770449964,Keloid
Fibroblast,Fibroblast,VEGFA,ITGB1,0.8675016,0.0,0.29890627,0.18899415637667347,0.21012290108545179,0.03815796,0.8799943,0.97592886104999,0.497236120885831,Keloid
Myeloid,Myeloid,LUM,ITGB1,0.54889417,1.0,0.29953954,-0.26134721099064573,-0.8306926811998748,0.011001307,0.88010603,1.0,0.4990789481558346,Keloid
Fibroblast,Endothelial,LGALS3BP,ITGB1,0.6110709,0.01,0.22235912,0.10286165552835937,0.10219735497892718,0.05285171,0.86347514,1.0,0.5018514732092025,Keloid
Myeloid,Myeloid,TGFB1,CAV1,0.24013805,1.0,0.057407964,-0.234266650237207,-0.9109995789301245,0.009105626,0.7626753,1.0,0.5026925557766259,Keloid
Keratinocyte,Keratinocyte,LGALS1,ITGB1,0.52385795,1.0,0.2738344,-0.5518547113688284,-1.687436665561525,0.004414236,0.87529093,1.0,0.503705679309852,Keloid
Fibroblast,Pericyte_SMC,FN1,ITGAV_ITGB1,1.2941303,0.0,0.5399125,0.5727401493881927,1.3253122333309892,0.09541614,0.90787953,0.07762764502292402,0.5049875052521193,Keloid
Endothelial,Fibroblast,FBN1,ITGB1,0.86831504,0.0,0.3014134,0.12552868835119582,0.0567366171937026,0.025823236,0.88043463,1.0,0.5055642833234535,Keloid
Myeloid,Myeloid,TIMP2,ITGB1,0.550548,1.0,0.3014933,-0.17880939331750492,-0.4726152451296258,0.015931027,0.8804486,1.0,0.5064954612396955,Keloid
Myeloid,Fibroblast,POSTN,ITGAV_ITGB5,0.5234413,1.0,0.24577881,0.009134238969248448,-0.19910215067636294,0.03443026,0.8692709,1.0,0.5064954612396955,Keloid
Pericyte_SMC,Endothelial,VCAN,ITGB1,0.65090895,1.0,0.30201304,-0.05691203579557189,-0.26694966000171416,0.021436386,0.88053924,1.0,0.5083609173259295,Keloid
T_cell,Myeloid,TGFB1,CXCR4,0.5801926,0.0,0.30321747,0.35755142385089506,0.7471008364758395,0.10317139,0.8807484,0.07762764502292402,0.5139850876576101,Keloid
Pericyte_SMC,Endothelial,VEGFA,ITGB1,0.6519023,0.02,0.30399925,0.056519541639379015,0.08906815947633295,0.03880812,0.8808836,1.0,0.5168126618114173,Keloid
Pericyte_SMC,Endothelial,FN1,ITGA6,0.9148452,0.0,0.7432452,0.5251142413709524,0.8802773986094407,0.15901347,0.92040217,0.07762764502292402,0.5203494374293052,Keloid
Endothelial,Pericyte_SMC,POSTN,ITGAV_ITGB5,0.7995853,0.0,0.3051414,0.15169672156244227,-0.08271617595911118,0.052206684,0.88108015,1.0,0.5215481860270783,Keloid
T_cell,Myeloid,LGALS1,ITGB1,0.9094784,1.0,0.7255126,-0.3157075537709584,-0.9020642913825253,0.011695331,0.91951317,1.0,0.5298847037714057,Keloid
Keratinocyte,Keratinocyte,FN1,SDC1,0.5152749,0.55,0.24359794,0.2729361022917398,-0.12368374942367233,0.04832479,0.8687636,1.0,0.5311060098188056,Keloid
Myeloid,Keratinocyte,VEGFA,ITGB1,0.5133161,1.0,0.2633028,0.023119709640594927,-0.027884544248634624,0.033612873,0.8731347,1.0,0.5359283163853679,Keloid
Keratinocyte,Endothelial,VEGFA,ITGB1,0.60699433,0.62,0.21420833,-0.009401813468039326,-0.2538904088824774,0.027345536,0.861259,1.0,0.537865314502986,Keloid
Myeloid,Myeloid,VEGFA,ITGB1,0.55889595,1.0,0.31135505,0.059039817889399215,0.14433767424138455,0.039747152,0.8821322,1.0,0.537865314502986,Keloid
Endothelial,Endothelial,HSPG2,ITGB1,0.90643907,0.0,0.81293035,0.3506800133717902,0.6860187803184136,0.08082317,0.9236238,0.11532340402731145,0.5406853574390663,Keloid
Pericyte_SMC,Fibroblast,CLEC11A,ITGB1,0.9404521,0.0,0.5237455,0.2392526641291639,0.390842367404166,0.05053499,0.90660036,0.5107136629110667,0.5406853574390663,Keloid
Pericyte_SMC,Keratinocyte,LUM,ITGB1,0.5621261,1.0,0.31206512,-0.2544713962512002,-0.9549778716742003,0.011461339,0.88225055,1.0,0.5417534726152002,Keloid
Keratinocyte,Fibroblast,CLEC11A,ITGB1,0.8721419,0.0,0.313208,0.1494104793768381,0.04063558417888219,0.030220717,0.8824403,1.0,0.5427285598649684,Keloid
Fibroblast,Pericyte_SMC,VEGFA,ITGB1,0.91085166,0.0,0.31572297,0.22315670982958422,0.42238502082731416,0.040304754,0.8828545,0.881673440562064,0.5456604959212743,Keloid
Fibroblast,Fibroblast,FN1,SDC1,1.2894734,0.0,0.5179375,0.5860582958310532,1.3420394260508774,0.10274807,0.90612715,0.07762764502292402,0.5479284666749041,Keloid
T_cell,Keratinocyte,TGFB1,ITGB5,0.273199,0.0,0.05920695,0.188243826545028,0.41879698273887866,0.061945178,0.76545644,0.385292367730566,0.5482921218634516,Keloid
Fibroblast,Keratinocyte,VCAN,ITGB1,0.9008181,0.0,0.65042585,0.2947584063702444,0.4047284181577393,0.04616615,0.9153766,0.6477486714908566,0.5491390004211285,Keloid
Keratinocyte,Endothelial,FBLN1,ITGB1,0.60567856,1.0,0.21157749,-0.10761656578769119,-0.5592340382892587,0.014775007,0.860519,1.0,0.549586085654638,Keloid
Endothelial,Endothelial,NID1,ITGB1,0.6056156,0.04,0.21145165,0.06509992828727042,0.059328001085431625,0.043448698,0.8604833,1.0,0.5505703728143334,Keloid
Pericyte_SMC,T_cell,VEGFA,ITGB1,0.510048,1.0,0.21772787,-0.05527185425092466,-0.028698026692512313,0.027794836,0.86222976,1.0,0.5515558344861743,Keloid
Endothelial,Endothelial,VCAN,ITGB1,0.6054077,1.0,0.21103598,-0.1068501746745436,-0.48931556701985585,0.014978984,0.8603651,1.0,0.5525424713704935,Keloid
Myeloid,Endothelial,TGFB1,CAV1,1.2586955,0.0,0.5138555,0.5083630132523967,0.9594638640964577,0.08150395,0.9057901,0.11120679922192202,0.5527760102853921,Keloid
Fibroblast,Keratinocyte,TIMP2,ITGB1,0.89827615,0.0,0.64788634,0.17882038553226717,0.07919618360259628,0.03423458,0.91522497,1.0,0.5539902872759803,Keloid
Myeloid,Keratinocyte,F13A1,ITGB1,0.5670939,0.35,0.31702805,0.259657810011922,0.609066517684973,0.08006747,0.88306767,0.9515739226718544,0.5545194476461552,Keloid
Pericyte_SMC,T_cell,VCAN,ITGB1,0.5090546,1.0,0.21630535,-0.16870343168587557,-0.38471584617055943,0.015352996,0.86183995,1.0,0.5555096145770562,Keloid
Fibroblast,Pericyte_SMC,TGFB3,ITGB5,0.24506071,0.0,0.059499126,0.2653209624669491,0.4946114986756117,0.120579906,0.76589805,0.15204103459141596,0.5562810055657151,Keloid
Endothelial,Pericyte_SMC,FBN1,ITGB1,0.9116651,0.0,0.31837115,0.15969124180410657,0.268998736935565,0.02727607,0.88328576,1.0,0.5584873611523202,Keloid
Myeloid,Fibroblast,POSTN,PTK7,0.5063516,1.0,0.22214687,0.10734110321904006,-0.02933269614637768,0.05664776,0.8634188,1.0,0.5634737692279486,Keloid
Myeloid,Endothelial,FN1,ITGA6,0.56926614,0.0,0.32250527,0.27455061630813077,0.38706824075527535,0.06899834,0.88394916,0.20788690127004658,0.5705045819887489,Keloid
Myeloid,Keratinocyte,TIMP2,ITGB1,0.50496817,1.0,0.25496304,-0.2147295015663092,-0.644837463619645,0.013472351,0.8713413,1.0,0.5715136820189297,Keloid
Myeloid,Endothelial,TGFB1,ENG,0.57697815,0.0,0.20835657,0.5324646917703727,1.0544260379739914,0.1398355,0.85959584,0.07762764502292402,0.5715136820189297,Keloid
Endothelial,Endothelial,FN1,ITGA6,0.50479823,0.7,0.24401608,0.2278078508086866,-0.07201880585674958,0.052205984,0.8688613,1.0,0.5725241490848946,Keloid
T_cell,Keratinocyte,TGFB1,CAV1,0.50384337,1.0,0.24253209,0.04206224050062429,-0.19307417836257612,0.038468637,0.8685134,1.0,0.5735356284642628,Keloid
Endothelial,Myeloid,FN1,CD44,0.6037651,1.0,0.32335785,-0.10537829446196426,-0.6184193360093477,0.015634425,0.88408446,1.0,0.5755621597849221,Keloid
Myeloid,Keratinocyte,LUM,ITGB1,0.5033143,1.0,0.25331083,-0.29726731923945005,-1.002914899689894,0.009303447,0.87097645,1.0,0.5755621597849221,Keloid
Pericyte_SMC,T_cell,LGALS3BP,ITGB1,0.50319165,1.0,0.20790944,0.06083923487138325,0.1983850067335342,0.04941722,0.8594661,1.0,0.5775936380545243,Keloid
Keratinocyte,Myeloid,LGALS1,ITGB1,0.56943786,1.0,0.3238086,-0.515934603120024,-1.5152144470715059,0.0052198246,0.88415587,1.0,0.5786110777498542,Keloid
Endothelial,Fibroblast,VCAN,ITGB1,0.87606704,0.0,0.32530564,0.10644828172008809,-0.07929716606373977,0.023089657,0.88439184,1.0,0.5837165623198509,Keloid
Fibroblast,Keratinocyte,FN1,ITGAV_ITGB1,1.2846193,0.0,0.49503154,0.5567111422400168,1.1800171067040353,0.08748454,0.90418565,0.0887724180424041,0.5858833387578912,Keloid
Endothelial,Keratinocyte,POSTN,ITGAV_ITGB5,0.76333,0.0,0.2052449,0.08471826283276558,-0.33362917566349215,0.035115384,0.8586854,1.0,0.586794004060832,Keloid
Endothelial,Fibroblast,NID1,ITGB1,0.87627494,0.0,0.3259464,0.2783983846819021,0.4693464020415477,0.06697486,0.8844924,0.22996118700169438,0.586794004060832,Keloid
Pericyte_SMC,Pericyte_SMC,VEGFA,ITGB1,0.96591175,0.0,0.49496984,0.30398055148692144,0.7113486801743114,0.06318716,0.9041802,0.2785992599819447,0.58712218748766,Keloid
Keratinocyte,Fibroblast,FBLN1,ITGB1,0.8763379,0.0,0.32614034,0.1056818906069405,-0.14921563733314253,0.02277523,0.8845228,1.0,0.5888518105279364,Keloid
Pericyte_SMC,Pericyte_SMC,VCAN,ITGB1,0.9649184,0.0,0.49173594,0.19054897405197052,0.3553308606962643,0.034902606,0.9038959,1.0,0.5945743409319397,Keloid
Keratinocyte,Endothelial,CLEC11A,ITGB1,0.60148257,1.0,0.20318787,-0.06388797701779357,-0.3693828167772339,0.019605126,0.8580731,1.0,0.5960917380703564,Keloid
Keratinocyte,Fibroblast,VEGFA,ITGB1,0.87765366,0.0,0.33019572,0.20389664292659235,0.1561279920736387,0.042152327,0.8851524,0.8025120333104755,0.5992126685840606,Keloid
Keratinocyte,Pericyte_SMC,CLEC11A,ITGB1,0.91549194,0.0,0.33082935,0.18357303282974885,0.25289770392074457,0.03192096,0.88524985,1.0,0.6012992066324985,Keloid
Myeloid,Keratinocyte,CD14,ITGB1,0.5818696,0.15,0.3317893,0.24637342089493233,0.5974480839726655,0.07284308,0.8853969,1.0,0.6065369155814504,Keloid
Myeloid,T_cell,VCAN,ITGB1,0.49819282,1.0,0.20075102,-0.18062437728765635,-0.4281703202880245,0.014248975,0.85733676,1.0,0.607588241925395,Keloid
T_cell,Myeloid,TGFB1,ITGB1,0.49404508,1.0,0.23474404,0.03177572424861291,0.07735529587373835,0.037408687,0.8666386,1.0,0.607588241925395,Keloid
Pericyte_SMC,Endothelial,FN1,ROBO4,0.7464096,0.0,0.33194405,0.43628086706315894,0.5907464678195866,0.19317129,0.88542056,0.07762764502292402,0.6086405972113034,Keloid
Fibroblast,Keratinocyte,HSPG2,ITGB1,0.4930049,1.0,0.24301149,-0.06593709620095572,-0.40485553928937135,0.02416069,0.8686262,1.0,0.6139207904289263,Keloid
Endothelial,Endothelial,VWF,ITGB1,0.8726538,0.0,0.7453787,0.4881116738149338,0.9239031911906335,0.1360347,0.92050713,0.07762764502292402,0.6158610476609597,Keloid
Endothelial,Keratinocyte,LGALS1,ITGB1,0.5846866,1.0,0.3346035,-0.5160368437817909,-1.7238547465132479,0.005393839,0.88582474,1.0,0.6160415009857374,Keloid
Pericyte_SMC,Myeloid,FBN1,ITGB1,0.49234527,1.0,0.23273596,-0.12599243504554783,-0.3535805651301145,0.019939378,0.8661413,1.0,0.6171035917735693,Keloid
Fibroblast,Endothelial,FN1,ITGA2,1.2815664,0.0,0.48062527,0.6840494634874886,1.484439036372364,0.18799233,0.90289867,0.041486925758332016,0.6171210863528708,Keloid
Pericyte_SMC,Endothelial,TIMP2,ITGB1,0.87067837,0.0,0.741429,0.09804704412426621,0.1602972554842479,0.039177407,0.9203125,0.9279038198091031,0.6234338316120207,Keloid
Myeloid,Fibroblast,TGFB1,SDC2,0.25248688,0.0,0.06294186,0.17505629907669631,0.29313307957162793,0.07079794,0.77090305,0.4374319720573727,0.6247924426237472,Keloid
Keratinocyte,Endothelial,FN1,ITGA6,0.48799992,0.89,0.2235643,0.21562813141341775,-0.01739758760541188,0.04783043,0.86379343,1.0,0.6277922844270477,Keloid
Endothelial,Fibroblast,POSTN,ITGAV_ITGB5,0.86657923,0.0,0.48973405,0.2304505009062423,0.028146696945457905,0.068605065,0.9037186,0.871254961800803,0.6323076296638147,Keloid
Pericyte_SMC,Pericyte_SMC,LGALS3BP,ITGB1,0.95905536,0.0,0.4726492,0.4200916406092293,0.9384317136003579,0.11234223,0.9021626,0.07762764502292402,0.6335787503297691,Keloid
Pericyte_SMC,Endothelial,CLEC11A,ITGB1,0.6697928,0.17,0.33977014,0.025954207734532223,-0.019176033551950078,0.032783635,0.88659734,1.0,0.6342642070007747,Keloid
Myeloid,T_cell,PLAU,ITGB1,0.4955163,1.0,0.1969182,0.02389983591896229,0.26728831529101293,0.04329779,0.8561538,1.0,0.6386035027375605,Keloid
T_cell,Keratinocyte,LGALS1,ITGB1,0.8638986,1.0,0.61354244,-0.35162766201976264,-1.0742865098725445,0.009890361,0.91308796,1.0,0.6399466293711946,Keloid
Myeloid,Fibroblast,TGFB1,VASN,0.25352794,0.0,0.06340839,0.2483092738953595,0.4248534845039385,0.10266552,0.7715545,0.18744130631188996,0.6404187748201011,Keloid
Fibroblast,Fibroblast,LGALS3BP,ITGB1,0.8817302,0.0,0.34275994,0.31616011192299104,0.5122157559350433,0.08146933,0.887037,0.11194694175536031,0.6407806485551457,Keloid
Pericyte_SMC,Fibroblast,FN1,SDC2,0.75092626,0.0,0.3429731,0.25506496385799604,0.3250427093124074,0.07958549,0.88706815,0.2785992599819447,0.6418709786558148,Keloid
Myeloid,Fibroblast,FN1,CD44,0.4844349,1.0,0.23262043,-0.2275847558601814,-0.7345411950887195,0.011247249,0.86611253,1.0,0.6418709786558148,Keloid
Myeloid,Pericyte_SMC,TGFB1,LPP,0.5507834,0.0,0.1966179,0.37091267068193884,0.8647329303859199,0.09131805,0.85605985,0.07762764502292402,0.6418709786558148,Keloid
Keratinocyte,Myeloid,LUM,ITGB1,0.48363096,1.0,0.22244138,-0.3088376786203748,-1.142084631952569,0.008169692,0.8634969,1.0,0.6440555403247173,Keloid
Pericyte_SMC,Fibroblast,VEGFA,ITGB1,0.92256165,0.0,0.4686057,0.2698179980340107,0.49908656043244903,0.05982155,0.90178275,0.32292230502299485,0.6450560267003598,Keloid
Endothelial,Pericyte_SMC,VCAN,ITGB1,0.9194171,0.0,0.34360757,0.14061083517299883,0.1329649536781226,0.024388699,0.8871607,1.0,0.6451495811768246,Keloid
Keratinocyte,Myeloid,FN1,PLAUR,0.6520137,0.0,0.34403363,0.22834775948903185,0.2708435878690063,0.040104795,0.8872227,0.8921850794005765,0.646244860274283,Keloid
Endothelial,Pericyte_SMC,NID1,ITGB1,0.919625,0.0,0.3442844,0.31256093813481284,0.68160852178341,0.07074293,0.8872591,0.19296203640455054,0.6473413783174256,Keloid
Endothelial,Endothelial,FBN1,ITGB1,0.5976557,1.0,0.19553633,-0.08776976804343586,-0.3532817837624135,0.016752344,0.8557197,1.0,0.6484393292128912,Keloid
Keratinocyte,Pericyte_SMC,FBLN1,ITGB1,0.9196879,0.0,0.34448928,0.13984444405985125,0.06304648240871985,0.024056584,0.88728887,1.0,0.6495383274666389,Keloid
Myeloid,Fibroblast,TGFB1,ITGB1,0.8825524,0.0,0.345294,0.2589967267077593,0.41207389750941403,0.055025868,0.8874055,0.40828867950028197,0.6517400478148798,Keloid
Fibroblast,T_cell,FBN1,ITGB1,0.85630655,0.0,0.7135782,0.29678913032025855,0.6057826337783573,0.061134975,0.9188972,0.3044457711972095,0.6527451077655116,Keloid
Pericyte_SMC,Fibroblast,VCAN,ITGB1,0.9215683,0.0,0.46554407,0.15638642059905977,0.14306874095440192,0.03304355,0.9014921,1.0,0.6540294298051316,Keloid
Fibroblast,Endothelial,ADAM12,ITGB1,0.8514812,0.0,0.7030454,0.3962907452142914,0.7043371954479921,0.10270844,0.9183414,0.07762764502292402,0.6566006460032128,Keloid
Fibroblast,Endothelial,VEGFA,ITGB1,0.5968423,0.89,0.19390988,-0.02430430001795822,-0.1998954998706643,0.024754263,0.8552033,1.0,0.6594856336850763,Keloid
Fibroblast,Endothelial,CXCL12,ITGB1,0.84943694,0.0,0.698958,0.2864104221362494,0.7373546266855212,0.07803673,0.9181225,0.13210088214607618,0.6604636539584063,Keloid
Pericyte_SMC,Myeloid,CXCL12,ITGB1,0.4803154,1.0,0.21852458,-0.08916419578905599,-0.3000143858658473,0.024397667,0.86244655,1.0,0.6628238966167711,Keloid
Fibroblast,T_cell,HSPG2,ITGB1,0.60125524,0.99,0.34833884,0.019371654670592917,0.00971507048444975,0.034632545,0.8878434,1.0,0.6661734059276516,Keloid
Fibroblast,T_cell,TGFB3,ITGB1,0.49232203,1.0,0.1923439,0.09126304406360168,0.14460520338989236,0.059372574,0.85470045,1.0,0.6661734059276516,Keloid
T_cell,Pericyte_SMC,TGFB1,LPP,0.6374603,0.0,0.34873605,0.5181701631304722,1.3001473071590075,0.16196844,0.8879001,0.07762764502292402,0.6672923458510033,Keloid
Keratinocyte,Pericyte_SMC,VEGFA,ITGB1,0.9210037,0.0,0.3487728,0.2380591963795031,0.3683901118155011,0.04452385,0.88790536,0.7093462326743292,0.669534180530019,Keloid
Fibroblast,Keratinocyte,CXCL12,ITGB1,0.5993322,0.95,0.34923482,0.08931027537439709,0.20501783074285485,0.038991105,0.8879712,1.0,0.6706568795327957,Keloid
Myeloid,Pericyte_SMC,VCAN,ITGB1,0.95405656,0.0,0.45637563,0.17862802845018977,0.31187638657879924,0.03239279,0.9006054,1.0,0.6720962123751136,Keloid
Fibroblast,Keratinocyte,ADAM12,SDC4,0.48668915,0.0,0.18997116,0.6782065076435125,1.1051563160795714,0.3837527,0.8539281,0.06677860420712267,0.6740327037221077,Keloid
Myeloid,Pericyte_SMC,TGFB1,CAV1,1.1299086,0.0,0.45614204,0.41446401933742494,0.7448488642874362,0.07234987,0.9005825,0.17780351167458688,0.6746901945024417,Keloid
Fibroblast,T_cell,SPON2,ITGB1,0.84101486,0.0,0.6916802,0.35430240395287194,0.7549071830060654,0.073783495,0.91772825,0.16355613711214115,0.6746901945024417,Keloid
Fibroblast,Keratinocyte,ADAM12,ITGB1,0.6013765,0.4,0.3512771,0.1991905984524391,0.17200039950532575,0.05131834,0.8882609,1.0,0.6785513319600361,Keloid
Myeloid,Keratinocyte,FN1,SDC1,0.59654105,0.0,0.35140502,0.33185858718645284,0.2807820789370149,0.069711484,0.88827896,0.34827094372606004,0.6796840858451417,Keloid
Endothelial,Myeloid,TIMP2,ITGB1,0.47496223,1.0,0.21220067,-0.2544416282463746,-0.7339984132230707,0.01121277,0.8606954,1.0,0.680818099686889,Keloid
T_cell,Keratinocyte,TGFB1,LPP,0.28164667,0.04,0.065921515,0.0842203700742726,0.10088884313611035,0.030616865,0.7749619,1.0,0.6817535070324048,Keloid
Fibroblast,T_cell,CLEC11A,ITGB1,0.8368021,0.0,0.6856475,0.32038264906676694,0.6550845984676517,0.066156544,0.9173969,0.24295936961618161,0.6837937323796689,Keloid
Pericyte_SMC,Myeloid,NID1,ITGB1,0.47329736,1.0,0.21023387,0.03884578226336341,0.013642211007035221,0.04319847,0.86013615,1.0,0.6865074941487279,Keloid
Endothelial,Endothelial,LGALS1,ITGB1,0.8347913,1.0,0.6696749,-0.3189366970199386,-1.1915179505705815,0.01079522,0.9164994,1.0,0.6877071781995655,Keloid
Pericyte_SMC,Endothelial,NID1,ITGB1,0.67782223,0.0,0.35582447,0.20002582077641143,0.3737567884596824,0.073114164,0.8888976,0.33037644067476024,0.6910816426255262,Keloid
Keratinocyte,Fibroblast,POSTN,ITGAV_ITGB5,0.47100887,1.0,0.20850174,-0.024683536044741994,-0.4956453406984308,0.02920825,0.85963786,1.0,0.6922282952207378,Keloid
Myeloid,Pericyte_SMC,PLAU,ITGB1,0.9513801,0.0,0.44766235,0.3831522416568084,1.0073350221578368,0.09843068,0.89973927,0.07762764502292402,0.6929359958920402,Keloid
Pericyte_SMC,Fibroblast,FBLN1,ITGB1,0.88598734,0.0,0.3558808,0.11598532095896241,-0.05321763783999628,0.024852084,0.88890547,1.0,0.6933762154766172,Keloid
Pericyte_SMC,Fibroblast,LGALS3BP,ITGB1,0.9157053,0.0,0.44747394,0.3859290871563186,0.7261695938584956,0.10635842,0.89972025,0.07762764502292402,0.6942450916671189,Keloid
Myeloid,Endothelial,CD14,ITGB1,0.8319744,0.0,0.6640426,0.44347356765678464,1.1297848799153318,0.14578801,0.91617566,0.07762764502292402,0.6955550793854383,Keloid
Endothelial,T_cell,ADAM15,ITGB1,0.48874962,1.0,0.18722816,0.09937272002027696,0.18359888318582435,0.060029514,0.8530186,1.0,0.6956760642506102,Keloid
Pericyte_SMC,Fibroblast,FN1,CD44,0.830014,0.0,0.5360967,0.022978869202640292,-0.2413320372345542,0.025920395,0.9075825,1.0,0.7008025396325712,Keloid
Endothelial,Endothelial,TIMP2,ITGB1,0.6794871,1.0,0.35915333,-0.09326158973332663,-0.3738838357704235,0.018977808,0.8893566,1.0,0.7049259062543871,Keloid
Myeloid,Endothelial,FN1,ITGA5_ITGB1,0.4670451,0.94,0.21419469,0.1505204700302486,0.15367093091284423,0.05567005,0.8612551,1.0,0.7072510051561411,Keloid
Endothelial,Fibroblast,POSTN,PTK7,0.84948945,0.0,0.4426455,0.32865736515603394,0.19791615147544317,0.11287521,0.89922976,0.4935627680770042,0.7086967950521603,Keloid
Fibroblast,Pericyte_SMC,LGALS3BP,ITGB1,0.92508024,0.0,0.36204386,0.3503226653759018,0.7244778756769057,0.08605286,0.88975036,0.09257302339840973,0.7119169409827203,Keloid
Myeloid,T_cell,LUM,ITGB1,0.61156464,1.0,0.36310217,-0.2119585683679014,-0.5883442899160729,0.013335796,0.8898935,1.0,0.7142573787775589,Keloid
Pericyte_SMC,Myeloid,CLEC11A,ITGB1,0.46526793,1.0,0.20074838,-0.1352258307785158,-0.37929061100459727,0.019369747,0.857336,1.0,0.7142573787775589,Keloid
Myeloid,Pericyte_SMC,TGFB1,ITGB1,0.9259024,0.0,0.3647205,0.29315928016067005,0.6243360172512764,0.05812167,0.89011115,0.3491408051664649,0.7189538385518863,Keloid
Myeloid,Fibroblast,TGFB1,LPP,0.2622648,0.27,0.067323655,0.019035755702487184,-0.09601093969868613,0.031268083,0.7767918,1.0,0.7200638267191376,Keloid
Myeloid,Endothelial,F13A1,ITGB1,0.81719863,0.0,0.6344994,0.45675795677377434,1.1414033136276394,0.16024691,0.9144115,0.07762764502292402,0.7205895339342304,Keloid
Myeloid,T_cell,TIMP2,ITGB1,0.61321855,1.0,0.3654705,-0.12942075069476058,-0.2302668538458239,0.019311609,0.8902116,1.0,0.7213098726404941,Keloid
Myeloid,T_cell,FBLN1,ITGB1,0.48472315,1.0,0.18146214,-0.19709262471295508,-0.5133659804780603,0.0126719745,0.8510468,1.0,0.7224897136039734,Keloid
Keratinocyte,T_cell,FN1,CD44,0.68231463,1.0,0.3662899,-0.029913309839733532,-0.37959693630401625,0.0177102,0.89032096,1.0,0.7236708404376253,Keloid
Fibroblast,Pericyte_SMC,TGFB3,ITGB1,0.9481858,0.0,0.4372634,0.45051544980144775,0.8846519102567161,0.13497415,0.8986742,0.07762764502292402,0.725894698261861,Keloid
Pericyte_SMC,Endothelial,FN1,ITGA5_ITGB1,0.8126242,0.0,0.49363273,0.4010840950930703,0.6468800887670095,0.1282971,0.904063,0.07762764502292402,0.725894698261861,Keloid
Myeloid,Myeloid,FN1,C5AR1,0.46264732,0.74,0.20953493,0.2585668222283278,0.40674323435593285,0.09704852,0.85993576,1.0,0.7260371628447733,Keloid
Pericyte_SMC,Endothelial,LUM,ITGB1,0.8122308,1.0,0.6245666,-0.0573712494893479,-0.422641075731534,0.022938704,0.913792,1.0,0.7272229091472914,Keloid
Pericyte_SMC,Myeloid,LUM,ITGB1,0.60770595,1.0,0.36901635,-0.21855128800239593,-0.7827556531841812,0.013553009,0.8906825,1.0,0.7331666498520869,Keloid
T_cell,Endothelial,TGFB1,ENG,0.66365504,0.0,0.36955664,0.6797221842189061,1.489840414747079,0.24802257,0.89075375,0.01740991156656237,0.7343595914039518,Keloid
Myeloid,Fibroblast,FN1,PLAUR,0.4598099,1.0,0.20652846,-0.05784432391747074,-0.39566878247274895,0.024075495,0.85906315,1.0,0.7355536161400531,Keloid
